date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,new_death,pnew_death
06/19/2020,New Mainexico,10260,,,107,0,464,8,0
06/20/2020,New Mainexico,10430,,,170,0,466,2,0
06/21/2020,New Mainexico,10565,,,135,0,469,3,0
06/22/2020,New Mainexico,10694,,,129,0,469,0,0
06/23/2020,New Mainexico,10838,,,144,0,476,7,0
06/24/2020,New Mainexico,10990,,,152,0,480,4,0
06/25/2020,New Mainexico,11192,,,202,0,485,5,0
06/26/2020,New Mainexico,11408,,,216,0,489,4,0
06/27/2020,New Mainexico,11619,,,211,0,491,2,0
06/28/2020,New Mainexico,11809,,,190,0,492,1,0
06/29/2020,New Mainexico,11982,,,173,0,493,1,0
06/30/2020,New Mainexico,12147,,,165,0,497,4,0
07/01/2020,New Mainexico,12276,,,129,0,500,3,0
07/02/2020,New Mainexico,12520,,,244,0,503,3,-8
07/03/2020,New Mainexico,12776,,,256,0,511,8,8
07/04/2020,New Mainexico,13063,,,287,0,513,2,0
07/05/2020,New Mainexico,13256,,,193,0,513,0,-8
07/06/2020,New Mainexico,13507,,,251,0,515,2,8
07/07/2020,New Mainexico,13727,,,220,0,519,4,0
07/08/2020,New Mainexico,14017,,,290,0,527,8,0
07/09/2020,New Mainexico,14251,,,234,0,533,6,0
07/10/2020,New Mainexico,14549,,,298,0,539,6,0
07/11/2020,New Mainexico,14773,,,224,0,543,4,0
07/12/2020,New Mainexico,15028,,,255,0,545,2,1
07/13/2020,New Mainexico,15291,,,263,0,548,3,0
07/14/2020,New Mainexico,15514,,,223,0,551,3,0
07/15/2020,New Mainexico,15841,,,327,0,557,6,0
07/16/2020,New Mainexico,16138,,,297,0,562,5,0
07/17/2020,New Mainexico,16456,,,318,0,565,3,0
07/18/2020,New Mainexico,16736,,,280,0,569,4,0
07/19/2020,New Mainexico,16971,,,235,0,571,2,0
07/20/2020,New Mainexico,17215,,,244,0,578,7,-9
07/21/2020,New Mainexico,17517,,,302,0,588,10,9
07/22/2020,New Mainexico,17828,,,311,0,591,3,0
07/23/2020,New Mainexico,18163,,,335,0,596,5,0
07/24/2020,New Mainexico,18475,,,312,0,601,5,-9
07/25/2020,New Mainexico,18788,,,313,0,607,6,9
07/26/2020,New Mainexico,19042,,,254,0,614,7,1
07/27/2020,New Mainexico,19502,,,460,0,619,5,1
07/28/2020,New Mainexico,19791,,,289,0,626,7,-11
07/29/2020,New Mainexico,20136,,,345,0,632,6,11
07/30/2020,New Mainexico,20388,,,252,0,635,3,0
07/31/2020,New Mainexico,20600,,,212,0,642,7,0
08/01/2020,New Mainexico,20796,,,196,0,651,9,0
08/02/2020,New Mainexico,21016,,,220,0,654,3,0
08/03/2020,New Mainexico,21130,,,114,0,655,1,0
08/04/2020,New Mainexico,21340,,,210,0,658,3,0
08/05/2020,New Mainexico,21566,,,226,0,667,9,0
08/06/2020,New Mainexico,21773,,,207,0,669,2,0
08/07/2020,New Mainexico,21965,,,192,0,675,6,0
08/08/2020,New Mainexico,22115,,,150,0,681,6,0
08/09/2020,New Mainexico,22315,,,200,0,685,4,1
08/10/2020,New Mainexico,22444,,,129,0,690,5,0
08/11/2020,New Mainexico,22643,,,199,0,693,3,0
08/12/2020,New Mainexico,22816,,,173,0,695,2,0
08/13/2020,New Mainexico,22987,,,171,0,697,2,0
08/14/2020,New Mainexico,23160,,,173,0,703,6,0
08/15/2020,New Mainexico,23302,,,142,0,711,8,0
08/16/2020,New Mainexico,23408,,,106,0,714,3,0
08/17/2020,New Mainexico,23500,,,92,0,718,4,0
08/18/2020,New Mainexico,23579,,,79,0,723,5,0
08/19/2020,New Mainexico,23749,,,170,0,729,6,0
08/20/2020,New Mainexico,23951,,,202,0,734,5,0
08/21/2020,New Mainexico,24095,,,144,0,739,5,-12
08/22/2020,New Mainexico,24302,,,207,0,743,4,12
08/23/2020,New Mainexico,24396,,,94,0,745,2,0
08/24/2020,New Mainexico,24469,,,73,0,747,2,0
08/25/2020,New Mainexico,24535,,,66,0,750,3,0
08/26/2020,New Mainexico,24732,,,197,0,755,5,0
08/27/2020,New Mainexico,24920,,,188,0,764,9,0
08/28/2020,New Mainexico,25042,,,122,0,767,3,0
08/29/2020,New Mainexico,25178,,,136,0,769,2,0
08/30/2020,New Mainexico,25283,,,105,0,770,1,0
08/31/2020,New Mainexico,25352,,,69,0,779,9,0
09/01/2020,New Mainexico,25460,,,108,0,787,8,0
09/02/2020,New Mainexico,25612,,,152,0,790,3,0
09/03/2020,New Mainexico,25812,,,200,0,791,1,0
09/04/2020,New Mainexico,25902,,,90,0,794,3,0
09/05/2020,New Mainexico,26048,,,146,0,800,6,1
09/06/2020,New Mainexico,26107,,,59,0,803,3,1
09/07/2020,New Mainexico,26144,,,37,0,807,4,0
09/08/2020,New Mainexico,26181,,,37,0,807,0,0
09/09/2020,New Mainexico,26268,,,87,0,813,6,2
09/10/2020,New Mainexico,26429,,,161,0,816,3,0
09/11/2020,New Mainexico,26563,,,134,0,818,2,0
09/12/2020,New Mainexico,26661,,,98,0,821,3,0
09/13/2020,New Mainexico,26761,,,100,0,823,2,0
09/14/2020,New Mainexico,26842,,,81,0,823,0,0
09/15/2020,New Mainexico,26923,,,81,0,830,7,0
09/16/2020,New Mainexico,27041,,,118,0,832,2,0
09/17/2020,New Mainexico,27199,,,158,0,836,4,0
09/18/2020,New Mainexico,27350,,,151,0,841,5,1
09/19/2020,New Mainexico,27512,,,162,0,847,6,3
09/20/2020,New Mainexico,27579,,,67,0,849,2,0
09/21/2020,New Mainexico,27683,,,104,0,851,2,1
09/22/2020,New Mainexico,27790,,,107,0,854,3,1
09/23/2020,New Mainexico,27987,,,197,0,857,3,2
09/24/2020,New Mainexico,28224,,,237,0,859,2,1
09/25/2020,New Mainexico,28487,,,263,0,865,6,-1
09/26/2020,New Mainexico,28692,,,205,0,870,5,0
09/27/2020,New Mainexico,28844,,,152,0,870,0,0
09/28/2020,New Mainexico,28985,,,141,0,873,3,0
09/29/2020,New Mainexico,29157,,,172,0,875,2,0
09/30/2020,New Mainexico,29435,,,278,0,877,2,0
10/01/2020,New Mainexico,29661,,,226,0,882,5,0
10/02/2020,New Mainexico,30000,,,339,0,887,5,0
10/03/2020,New Mainexico,30296,,,296,0,890,3,0
10/04/2020,New Mainexico,30477,,,181,0,892,2,0
10/05/2020,New Mainexico,30632,,,155,0,894,2,2
10/06/2020,New Mainexico,30947,,,315,0,894,0,0
10/07/2020,New Mainexico,31372,,,425,0,896,2,0
10/08/2020,New Mainexico,31756,,,384,0,899,3,0
10/09/2020,New Mainexico,32241,,,485,0,902,3,0
10/10/2020,New Mainexico,32722,,,481,0,907,5,1
10/11/2020,New Mainexico,32983,,,261,0,911,4,0
10/12/2020,New Mainexico,33362,,,379,0,915,4,0
10/13/2020,New Mainexico,33713,,,351,0,918,3,0
10/14/2020,New Mainexico,34290,,,577,0,921,3,0
10/15/2020,New Mainexico,34958,,,668,0,922,1,0
10/16/2020,New Mainexico,35770,,,812,0,928,6,0
10/17/2020,New Mainexico,36343,,,573,0,929,1,0
10/18/2020,New Mainexico,36788,,,445,0,934,5,2
10/19/2020,New Mainexico,37302,,,514,0,935,1,0
10/20/2020,New Mainexico,37896,,,594,0,942,7,0
10/21/2020,New Mainexico,38715,,,819,0,950,8,0
10/22/2020,New Mainexico,39377,,,662,0,953,3,0
10/23/2020,New Mainexico,40168,,,791,0,960,7,0
10/24/2020,New Mainexico,41040,,,872,0,965,5,0
10/25/2020,New Mainexico,41863,,,823,0,967,2,0
10/26/2020,New Mainexico,42586,,,723,0,976,9,0
10/27/2020,New Mainexico,43169,,,583,0,980,4,0
10/28/2020,New Mainexico,43826,,,657,0,991,11,0
10/29/2020,New Mainexico,44904,,,1078,0,994,3,0
10/30/2020,New Mainexico,45909,,,1005,0,1007,13,0
10/31/2020,New Mainexico,46490,,,581,0,1018,11,0
11/01/2020,New Mainexico,47232,,,742,0,1026,8,0
11/02/2020,New Mainexico,48104,,,872,0,1036,10,0
11/03/2020,New Mainexico,49240,,,1136,0,1045,9,0
11/04/2020,New Mainexico,50251,,,1011,0,1059,14,0
11/05/2020,New Mainexico,51110,,,859,0,1082,23,0
11/06/2020,New Mainexico,52394,,,1284,0,1088,6,0
11/07/2020,New Mainexico,53671,,,1277,0,1104,16,0
11/08/2020,New Mainexico,54881,,,1210,0,1118,14,0
11/09/2020,New Mainexico,56289,,,1408,0,1130,12,0
11/10/2020,New Mainexico,57547,,,1258,0,1144,14,0
11/11/2020,New Mainexico,59034,,,1487,0,1158,14,0
11/12/2020,New Mainexico,60776,,,1742,0,1176,18,0
11/13/2020,New Mainexico,62006,,,1230,0,1198,22,0
11/14/2020,New Mainexico,63171,,,1165,0,1208,10,0
11/15/2020,New Mainexico,64201,,,1030,0,1215,7,0
11/16/2020,New Mainexico,65454,,,1253,0,1236,21,0
11/17/2020,New Mainexico,67559,,,2105,0,1264,28,0
11/18/2020,New Mainexico,70451,,,2892,0,1290,26,0
11/19/2020,New Mainexico,74116,,,3665,0,1302,12,0
11/20/2020,New Mainexico,77098,,,2982,0,1325,23,0
11/21/2020,New Mainexico,79440,,,2342,0,1350,25,0
11/22/2020,New Mainexico,81896,,,2456,0,1383,33,0
11/23/2020,New Mainexico,84148,,,2252,0,1400,17,0
01/22/2020,North Dakota,0,,,0,,0,0,
01/23/2020,North Dakota,0,,,0,,0,0,
01/24/2020,North Dakota,0,,,0,,0,0,
01/25/2020,North Dakota,0,,,0,,0,0,
01/26/2020,North Dakota,0,,,0,,0,0,
01/27/2020,North Dakota,0,,,0,,0,0,
01/28/2020,North Dakota,0,,,0,,0,0,
01/29/2020,North Dakota,0,,,0,,0,0,
01/30/2020,North Dakota,0,,,0,,0,0,
01/31/2020,North Dakota,0,,,0,,0,0,
02/01/2020,North Dakota,0,,,0,,0,0,
02/02/2020,North Dakota,0,,,0,,0,0,
02/03/2020,North Dakota,0,,,0,,0,0,
02/04/2020,North Dakota,0,,,0,,0,0,
02/05/2020,North Dakota,0,,,0,,0,0,
02/06/2020,North Dakota,0,,,0,,0,0,
02/07/2020,North Dakota,0,,,0,,0,0,
02/08/2020,North Dakota,0,,,0,,0,0,
02/09/2020,North Dakota,0,,,0,,0,0,
02/10/2020,North Dakota,0,,,0,,0,0,
02/11/2020,North Dakota,0,,,0,,0,0,
02/12/2020,North Dakota,0,,,0,,0,0,
02/13/2020,North Dakota,0,,,0,,0,0,
02/14/2020,North Dakota,0,,,0,,0,0,
02/15/2020,North Dakota,0,,,0,,0,0,
02/16/2020,North Dakota,0,,,0,,0,0,
02/17/2020,North Dakota,0,,,0,,0,0,
02/18/2020,North Dakota,0,,,0,,0,0,
02/19/2020,North Dakota,0,,,0,,0,0,
02/20/2020,North Dakota,0,,,0,,0,0,
02/21/2020,North Dakota,0,,,0,,0,0,
02/22/2020,North Dakota,0,,,0,,0,0,
02/23/2020,North Dakota,0,,,0,,0,0,
02/24/2020,North Dakota,0,,,0,,0,0,
02/25/2020,North Dakota,0,,,0,,0,0,
02/26/2020,North Dakota,0,,,0,,0,0,
02/27/2020,North Dakota,0,,,0,,0,0,
02/28/2020,North Dakota,0,,,0,,0,0,
02/29/2020,North Dakota,0,,,0,,0,0,
03/01/2020,North Dakota,0,,,0,,0,0,
03/02/2020,North Dakota,0,,,0,,0,0,
03/03/2020,North Dakota,0,,,0,,0,0,
03/04/2020,North Dakota,0,,,0,,0,0,
03/05/2020,North Dakota,0,,,0,,0,0,
03/06/2020,North Dakota,0,,,0,,0,0,
03/07/2020,North Dakota,0,,,0,,0,0,
03/08/2020,North Dakota,0,,,0,,0,0,
03/09/2020,North Dakota,0,,,0,,0,0,
03/10/2020,North Dakota,0,,,0,,0,0,
03/11/2020,North Dakota,0,,,0,,0,0,
03/12/2020,North Dakota,1,,,1,,0,0,
03/13/2020,North Dakota,1,,,0,,0,0,
03/14/2020,North Dakota,1,,,0,,0,0,
03/15/2020,North Dakota,1,,,0,,0,0,
03/16/2020,North Dakota,1,,,0,,0,0,
03/17/2020,North Dakota,5,,,4,,0,0,
03/18/2020,North Dakota,7,,,2,,0,0,
03/19/2020,North Dakota,19,,,12,,0,0,
03/20/2020,North Dakota,26,,,7,,0,0,
03/21/2020,North Dakota,28,,,2,,0,0,
03/22/2020,North Dakota,30,,,2,,0,0,
03/23/2020,North Dakota,32,,,2,,0,0,
03/24/2020,North Dakota,37,,,5,,0,0,
03/25/2020,North Dakota,45,,,8,,0,0,
